danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri,duration_ms,time_signature,key_mode
0.412,0.269,F,-9.674,major,0.027,0.896,0,0.169,0.3,106.863,3KyYJDUVBF2o0ynWiXH7HR,169040,1,F major
0.478,0.301,E,-11.634,major,0.0325,0.615,0,0.265,0.557,119.006,50RFbP1t2mMMVdtElrHlXu,184413,3,E major
0.651,0.522,D#,-13.653,major,0.0827,0.202,0,0.129,0.533,111.285,1znMBunwCIVomAUacZdkxX,209908,5,D# major
0.354,0.533,G#,-6.843,major,0.0393,0.724,0,0.686,0.635,166.417,3ImIKJbyMLEGuCJZ2WnJqu,189667,3,G# major
0.556,0.681,E,-5.564,major,0.0306,0.629,0,0.194,0.496,109.435,0Spz7nReuTaoSzbgeLs7j2,139067,4,E major
0.369,0.79,D,-8.358,major,0.0395,0.468,1.21e-5,0.11,0.876,188.873,31ivuiF6QnKMJBscB3tRmM,143693,4,D major
0.646,0.485,F,-14.186,minor,0.0292,0.638,6.12e-5,0.157,0.839,104.91,0lMfJ3HjAXUKL517ePufmc,169627,3,F minor
0.584,0.768,A,-5.942,major,0.032,0.123,0,0.499,0.964,109.302,0V1EFAZzavogcKjfzHt9aw,125987,4,A major
0.746,0.684,C,-8.982,major,0.156,0.164,0.0325,0.0478,0.631,166.362,0upzJDHeZkg6kejAiVfXE7,162587,4,C major
0.56,0.302,G#,-13.365,major,0.0363,0.426,0.747,0.109,0.339,128.659,3TpkIl4MRTNvuBmtnjOE0Y,195e3,4,G# major
0.693,0.765,D,-6.615,major,0.0401,0.455,0,0.151,0.746,133.381,1Jb3G7XkSuPR60ZeUaub6N,166733,4,D major
0.694,0.763,E,-8.08,minor,0.0637,0.734,1.51e-6,0.131,0.94,129.9,4ApMsiloOHAWDJEudQvxuE,132707,4,E minor
0.373,0.64,G,-9.717,major,0.0892,0.537,4.24e-5,0.444,0.712,204.159,4ra1mzjqu9MKufjmtgTujP,138880,4,G major
0.525,0.54,C,-5.347,major,0.0535,0.802,0,0.273,0.906,133.231,3qJViqgSSaBl1sM1ChoHnT,144160,3,C major
0.434,0.722,E,-9.637,major,0.0496,0.735,1.16e-5,0.634,0.614,137.936,7dQP6ESUYUMYUAnGkdyjXi,162600,4,E major
0.756,0.441,E,-12.819,minor,0.0417,0.456,0,0.0509,0.733,124.657,7EtDhsAGABBKDa92bieYHY,138733,4,E minor
0.827,0.452,C#,-6.665,major,0.0371,0.486,0,0.088,0.555,122.548,4nSxkbhHZzP8AIjbTYsgqg,164573,4,C# major
0.321,0.913,A,-6.153,major,0.0587,0.117,0.889,0.748,0.418,168.075,5l7bd81MKwsV99RwJWi8pk,221533,4,A major
0.251,0.261,G,-10.045,major,0.0311,0.757,5.2e-5,0.101,0.409,178.095,2cc3PDGjT6BRBHwa58mzrD,169800,3,G major
0.567,0.672,A#,-7.666,major,0.0336,0.75,0.0837,0.367,0.79,126.509,6Ln9F9lZNMgV5Ht87z9Bd0,162320,4,A# major
0.741,0.654,G,-6.6,major,0.041,0.467,0,0.302,0.767,104.767,2Vy18mIqj62WHRL4mTAoNY,155560,4,G major
0.582,0.524,D,-12.606,major,0.0635,0.694,0,0.364,0.801,112.864,2zz5RBi2vK62onvseBlzYH,161600,4,D major
0.616,0.43,A,-13.234,major,0.108,0.888,0,0.205,0.871,136.73,5SSKgtWLstXUsKK62KOQ3Y,178227,4,A major
0.59,0.474,F#,-13.555,major,0.0431,0.601,6.18e-4,0.641,0.919,117.533,0wi8An61KtKXMndYeAHycg,149827,4,F# major
0.332,0.495,G#,-11.345,major,0.0348,0.63,1.12e-6,0.327,0.658,113.194,7MfympqWLMGXftSmPWY3W2,170307,4,G# major
0.412,0.411,G,-9.016,major,0.0394,0.8,8.83e-5,0.249,0.334,174.284,2t8CbbaKLnEXNGIlGHPjJu,181067,4,G major
0.559,0.525,A,-11.621,major,0.0537,0.129,0,0.208,0.891,138.193,5cJmbTg4XCm4D5QdPi2q1A,124600,4,A major
0.632,0.805,E,-5.063,major,0.0286,0.169,3.46e-6,0.068,0.86,89.641,40Fs8G1qws6fP8Zz0Tm1u3,145147,4,E major
0.483,0.478,F#,-13.621,major,0.0789,0.749,0,0.258,0.913,170.401,7eGLhn6AJNiXJUS7VawiUK,133707,4,F# major
0.547,0.623,G,-8.399,major,0.03,0.671,0,0.313,0.868,112.704,4JxKHEtoBlaw6GlJPJYQo8,119107,4,G major
0.528,0.687,C,-3.985,minor,0.0382,0.548,0,0.107,0.745,105.121,7J6Ko1fEMerDRmhYdCVUGu,178093,4,C minor
0.641,0.577,G#,-6.656,major,0.0448,0.549,0,0.0513,0.734,118.325,6wsNQXEDzGrPCbuMvVm7qw,139400,4,G# major
0.576,0.727,E,-9.973,minor,0.05,0.702,0,0.324,0.751,173.854,6k9DUKMJpWvu6eFG3O64Lg,141293,4,E minor
0.672,0.535,E,-11.032,major,0.0262,0.0135,1.21e-4,0.0598,0.548,111.81,0xawXToxW2wFhSVrkP40iO,189573,4,E major
0.746,0.833,B,-7.519,major,0.102,0.137,2.46e-4,0.0523,0.651,152.603,72k3SCKG53oCOKG3kYn5Zc,144e3,4,B major
0.881,0.682,C,-9.552,major,0.283,0.341,0.0183,0.0831,0.85,101.747,7FVOafAxBQX6SakmiW4see,123253,4,C major
0.602,0.73,G,-7.673,major,0.067,0.751,1.54e-6,0.23,0.561,139.889,3uh7qazPPBqagKUoZqNBny,139907,4,G major
0.446,0.677,F,-8.874,major,0.0386,0.308,1.37e-6,0.129,0.778,161.523,5VB2fb8NTAkMJzqCIdB4vC,146267,4,F major
0.158,0.119,G#,-18.012,major,0.0367,0.962,7e-5,0.12,0.106,168.609,0wFZCKRA6ss5kFigKArHuY,168733,3,G# major
0.36,0.556,F#,-6.893,minor,0.0347,0.621,0,0.114,0.496,105.703,0kWrARzWRNKmMt92mAkyyf,169600,4,F# minor
0.633,0.8,G,-8.721,major,0.0632,0.691,0,0.0999,0.633,113.035,1lv8lnzy9Pav5ChK8TPyPa,152427,4,G major
0.665,0.746,F,-7.381,minor,0.0587,0.474,0,0.303,0.982,151.399,2P4Y3fCRnFU8VUMOSjol8c,109173,4,F minor
0.258,0.398,D,-12.869,major,0.0357,0.623,7.76e-5,0.341,0.273,90.224,0qdTcFmL5mtPgdYqPPJubE,229200,4,D major
0.427,0.822,A,-6.199,major,0.0416,0.0933,0,0.104,0.881,99.082,3J46tDUbPxjGlfudGIaRrX,145640,4,A major
0.455,0.648,D,-7.303,major,0.029,0.24,0,0.192,0.519,144.684,51CLtAxPX5Rtp6DSqi15IE,165520,4,D major
0.315,0.441,E,-9.551,major,0.0306,0.509,0,0.0829,0.414,125.975,5cOoYvua2ojRrZPq0VCUsb,158293,4,E major
0.616,0.167,E,-17.883,major,0.0503,0.888,0.00122,0.11,0.451,107.692,1VBUqDHceD4eGxgakLlGSr,140067,4,E major
0.506,0.701,C,-8.434,major,0.0483,0.606,0,0.196,0.901,91.664,5Fwif6oyL2EjXAFTGL909U,119267,4,C major
0.602,0.375,F,-12.873,major,0.0281,0.777,0,0.147,0.562,101.571,4QHapHuNmFvbvK9L3a8jmP,148813,3,F major
0.7,0.683,E,-9.829,major,0.0417,0.699,0,0.0739,0.971,139.748,1V97AJ77KW3BnVYCwPwvfF,141040,4,E major
0.732,0.51,E,-10.696,major,0.0426,0.569,0,0.132,0.905,127.703,6RsZ8ix1U6iqGxT0j2HVw4,172115,4,E major
0.295,0.267,A#,-14.49,major,0.0264,0.956,0.943,0.11,0.279,92.148,2yKASrQr3EmGVtyY5lC9H8,150787,3,A# major
0.542,0.368,C,-13.147,major,0.0372,0.928,1.21e-4,0.375,0.5,91.562,76SRKqiWW30Bmv2pY0cP4t,161333,3,C major
0.493,0.732,C,-9.265,major,0.101,0.678,5.42e-6,0.0895,0.745,77.424,0dtRBR7i4X2AdJ2pkXtmcU,161920,4,C major
0.55,0.808,C#,-4.844,major,0.0306,0.185,1.19e-5,0.0647,0.816,139.967,4tBFdPrUURShNtgjnjz1uV,167827,4,C# major
0.591,0.611,A,-9.179,minor,0.0394,0.165,3.71e-5,0.114,0.655,128.241,5SyFWmUPpCaw09rCZs1eCi,145507,4,A minor
0.357,0.476,A,-9.592,major,0.036,0.374,4.65e-6,0.333,0.468,113.403,2fGe1krTxovW7xsgiaHkrN,159107,4,A major
0.57,0.62,D#,-6.023,minor,0.0471,0.0858,5.43e-5,0.278,0.885,120.456,6k1kngf4GibjY80iNcZn4D,175240,4,D# minor
0.499,0.923,A,-4.552,major,0.0708,0.49,0.0135,0.717,0.772,79.206,5ziR16O9ZV3sD4Puw0qy48,162667,4,A major
0.605,0.694,A,-4.531,major,0.0315,0.00221,0,0.0928,0.508,123.682,5oOleuxCJNNGspoeoJElKy,190133,4,A major
0.405,0.749,G#,-7.932,major,0.0665,0.0284,0,0.123,0.521,138.02,6Y609znJunsJnpW0RYf7iR,121960,4,G# major
0.41,0.228,B,-14.887,major,0.0393,0.931,3.64e-5,0.326,0.296,71.612,0DIvlGtdeLS51h7gnud6Zw,143027,4,B major
0.508,0.373,A,-12.534,major,0.0255,0.531,0,0.045,0.69,79.852,6wTv9k9lILeJn404NoOm0W,193493,4,A major
0.644,0.217,C#,-18.303,major,0.136,0.0367,0,0.0883,0.507,129.824,64NwEdfzwUGorCzC9tYZFA,138960,4,C# major
0.581,0.388,E,-10.587,minor,0.0309,0.462,0,0.151,0.863,85.843,0Z5g38B0MvKUUlaO2FNhQr,120067,3,E minor
0.701,0.578,B,-9.933,major,0.0503,0.614,0,0.239,0.907,116.119,37ycGnhGIt9nxYntGDXfg6,165840,4,B major
0.43,0.566,G,-8.233,major,0.0315,0.322,3.92e-4,0.37,0.74,93.73,3lgNM4Ip4ZsTqydobz9T2J,148160,3,G major
0.361,0.407,A#,-11.86,major,0.0285,0.516,0,0.342,0.464,85.391,7h8MY2vkKuQYhMVi4j29vR,157800,4,A# major
0.612,0.612,C#,-8.809,major,0.0933,0.237,3.92e-5,0.0969,0.509,130.748,5ZAVlJPkoplQgdRt6DIBJT,183800,4,C# major
0.653,0.861,G#,-2.402,major,0.141,0.32,0.0147,0.104,0.909,74.14,2bTAf7hPTbjiKzvJLqGGbA,147040,4,G# major
0.663,0.606,C,-9.21,major,0.0417,0.577,1.04e-6,0.292,0.839,75.955,72iBIekMnffpm6YWtw3Lph,136400,4,C major
0.684,0.688,C,-5.687,major,0.0268,0.231,8.6e-5,0.449,0.494,121.772,7eSpqWjqHHpF6DKvxoC1Bc,172880,4,C major
0.6,0.348,C#,-13.516,major,0.0313,0.374,0.847,0.113,0.5,132.993,6fGoCbD8Hnj0Rx8AK0KKwV,153627,4,C# major
0.462,0.326,E,-7.428,major,0.0271,0.731,1.07e-6,0.36,0.276,88.507,3ITmTBBqkETFnM4BMdBhHt,174587,3,E major
0.541,0.777,D,-9.259,major,0.0906,0.367,0.00475,0.309,0.703,88.092,0VpHIkmXGSIJ8phPcRfQBU,150867,4,D major
0.794,0.51,A#,-7.916,major,0.033,0.566,0,0.306,0.849,109.966,0XfQwE6S9qvGbXTD5uoalh,128613,4,A# major
0.545,0.476,G#,-11.185,major,0.0367,0.00421,1.27e-5,0.212,0.449,136.452,4BkHHw26fIlHEdcUqeCkgv,136227,4,G# major
0.492,0.261,A,-12.899,minor,0.0292,0.499,0,0.0692,0.162,81.853,4cj5wrbKodTgwR8AMqdYUv,173627,3,A minor
0.713,0.521,C,-10.882,major,0.0412,0.284,0,0.14,0.921,97.645,4rmqfTIK6lwVmRo9Xbkngq,139e3,4,C major
0.46,0.877,F,-8.464,minor,0.0405,0.455,0,0.541,0.91,84.128,3SVdtCdNZ0aOCFN4tjVekD,154827,4,F minor
0.634,0.627,G,-9.513,major,0.128,0.568,0,0.393,0.924,101.05,2w1vbqV6Z3caGfLZdVLJyW,135512,4,G major
0.688,0.637,D,-11.626,major,0.0902,0.399,0,0.225,0.726,108.101,38WkfhSRR4dn3Lg3qv91gF,134640,4,D major
0.673,0.454,E,-8.58,major,0.0305,0.713,0,0.21,0.769,139.858,3Bf6UQtev9Nhow0OPERlp7,148080,4,E major
0.462,0.728,F,-9.154,major,0.0542,0.712,0,0.232,0.503,135.082,5VXty3Pxi7QfMTUz6thfRs,183229,4,F major
0.253,0.309,G#,-10.45,major,0.0322,0.853,0,0.262,0.23,94.867,148AveuUtKLg4zzs53xGwb,146333,3,G# major
0.721,0.414,A#,-15.332,minor,0.0454,0.336,7.15e-6,0.172,0.674,134.406,1nREOP7xIqI1qSBLwkwDKn,136920,4,A# minor
0.45,0.552,G,-7.574,major,0.0373,0.755,1.97e-6,0.187,0.706,99.37,48rUEBDgLMobLTtLBQSOW8,164987,3,G major
0.594,0.276,D#,-10.726,minor,0.0262,0.309,0,0.0829,0.602,106.37,1dPUQhlNGEaDm9Qi1vcL7I,158733,4,D# minor
0.538,0.624,F,-8.473,major,0.0354,0.288,0,0.367,0.646,122.56,2vc1Kb6CtF1S1DKYd9qcb9,166067,4,F major
0.708,0.347,D,-12.246,major,0.0304,0.847,0.929,0.311,0.741,106.207,6bKrU48kHXdNm3AqK1kPYk,169307,4,D major
0.65,0.897,A,-7.368,major,0.0377,0.0229,0.0124,0.396,0.925,123.833,58cDx1uTmaAaF2rqU0UrtF,159867,4,A major
0.445,0.791,F,-9.378,major,0.0471,0.198,2.33e-6,0.941,0.712,130.53,7g599RRZDUJ4J6kCAh7JbS,152764,4,F major
0.515,0.583,D#,-6.366,major,0.0302,0.068,0,0.447,0.893,123.201,3RnExIEt0iW9X4XUWbox0z,153840,4,D# major
0.413,0.32,D,-11.384,major,0.0299,0.0293,2.12e-6,0.0762,0.384,119.487,0qbumQCqQeGfebUMLQJPvz,146747,4,D major
0.514,0.283,D,-13.524,major,0.0291,0.433,0,0.731,0.647,104.087,7aIXvbPZ6LYexuPrgifqbu,161133,4,D major
0.418,0.513,G,-8.099,major,0.0319,0.549,0,0.487,0.798,125.957,7eNVyKcsJHwV1Kz7zq9VWd,162133,3,G major
0.692,0.651,C,-7.466,major,0.0296,0.203,0,0.114,0.966,126.815,2EiyrT9qY8aSzOZXffkxWK,165920,4,C major
0.347,0.638,D,-10.258,major,0.0409,0.236,0,0.0894,0.61,94.506,3Ja5b1m43ZNpD8rS3mf9Fp,150627,4,D major
0.383,0.264,D#,-14.185,major,0.0304,0.431,5.96e-6,0.117,0.538,173.289,7tmykmtkRBUoTPtR4mJlJW,174107,3,D# major
0.478,0.548,D,-10.311,major,0.0318,0.68,0.761,0.349,0.878,120.886,691UfzALYfLjSwfenfOg4N,138e3,4,D major
0.441,0.35,C,-6.99,major,0.0289,0.559,0,0.128,0.236,117.026,45gPT19TumyrZAAeyYkzOM,184533,4,C major
0.531,0.561,G#,-6.353,major,0.0348,0.501,7.1e-6,0.133,0.587,101.992,0UCiPhWITzF3yU2rVChCVg,133773,4,G# major
0.381,0.336,A,-12.939,major,0.109,0.595,3.95e-4,0.96,0.216,96.78,4I2zq43hlFC9PCWHgCxMHr,248293,4,A major
0.378,0.361,F,-9.093,major,0.0258,0.709,4.92e-6,0.548,0.323,87.378,5AlVKEK9sr5an4MCkGlI1N,182053,3,F major
0.592,0.41,F,-13.011,major,0.0305,0.316,0,0.14,0.663,122.419,03xqKkIVYcDk4PQACbWDdo,158840,4,F major
0.609,0.654,A,-7.849,major,0.055,0.825,0,0.107,0.882,98.905,2DCOnoFkzF4tGbnEuyDECB,147920,4,A major
0.597,0.224,C#,-11.007,major,0.0281,0.791,0,0.231,0.398,108.489,6WHk1dWSXVsfNY0200RqnG,122173,3,C# major
0.511,0.59,C#,-8.941,major,0.0329,0.577,1.82e-5,0.265,0.662,112.949,2yx9R3QqaTV91gxQj8dEu0,148107,4,C# major
0.276,0.21,A#,-17.619,major,0.0295,0.919,2.61e-5,0.167,0.47,94.988,1UFsNw1BHKR9OOV9pMHrHS,178008,4,A# major
0.444,0.386,C#,-9.746,major,0.0291,0.863,1.06e-6,0.113,0.421,105.806,5td7WsBur5opModo1lB1X3,187200,4,C# major
0.384,0.329,G#,-12.499,minor,0.029,0.684,0,0.234,0.572,109.66,5YiKmetYrMwo9J6Ay9VwXx,148267,4,G# minor
0.368,0.444,C#,-13.091,major,0.0337,0.641,0,0.375,0.427,111.405,4ryl610VB8Nb7aOKwuA4wQ,200667,4,C# major
0.653,0.765,A,-8.149,major,0.0534,0.386,0.00401,0.0868,0.693,129.11,23aKeetkW3tj0avhWzHsib,156893,4,A major
0.553,0.414,D,-9.771,major,0.0276,0.162,6.66e-5,0.274,0.091,108.924,4VMCSYFLofm5qqseV7VnQz,133600,4,D major
0.482,0.876,G,-5.103,major,0.0353,0.394,5.19e-6,0.105,0.87,113.824,5lfkBAzpRzF5ijT4iM91xt,138867,4,G major
0.559,0.902,C,-6.24,major,0.0676,0.176,0,0.442,0.923,144.042,5Vti8CR52x5LTruZalYZ2c,116704,4,C major
0.616,0.365,C#,-13.399,major,0.0464,0.899,1.18e-4,0.259,0.386,113.711,2TYGgabYW3d28d6Kooe3xG,191053,4,C# major
0.658,0.587,E,-10.765,major,0.0398,6.18e-4,0.0783,0.133,0.966,99.087,0NGnY6H8lRSoNvo2IG5OZY,176866,4,E major
0.318,0.476,G,-9.534,major,0.029,0.401,0,0.6,0.633,173.305,18TM70njJRFH4Fm4ZuwLd8,161187,3,G major
0.714,0.739,G#,-4.651,major,0.0538,0.491,0,0.854,0.717,130.43,41aHqmHH40LphQzkA4pMe3,143427,4,G# major
0.599,0.511,A#,-10.072,major,0.0294,0.482,2.03e-5,0.306,0.779,88.229,1DVTwlo4nWm41i91rN4xqh,163200,4,A# major
0.433,0.462,E,-10.192,major,0.0269,0.559,5.28e-5,0.239,0.469,103.882,2F4ix8buVKDFhVH4yjOg2s,201280,4,E major
0.746,0.641,D#,-13.596,major,0.0449,0.415,0,0.684,0.944,137.447,5a8eQZcut98ho3QDqhDUKi,159493,4,D# major
0.513,0.458,F,-13.596,minor,0.0282,0.607,0.206,0.112,0.483,112.502,1gK9WmHVxyXJvbXlkA9yyk,145e3,4,F minor
0.322,0.322,A,-11.224,major,0.0282,0.91,1.71e-5,0.177,0.293,80.958,0nmSuqq9khDg6piXYgyzOd,168880,3,A major
0.667,0.373,F,-10.211,major,0.0252,0.651,0,0.167,0.556,97.868,6xBbDWjjvVfBGTWwbzDrXm,173373,4,F major
0.381,0.365,A#,-8.375,major,0.0304,0.893,4.96e-6,0.335,0.258,115.094,4B51hMONJOu0cZag2KYK5a,171080,3,A# major
0.497,0.252,D#,-10.647,major,0.0297,0.886,3.25e-4,0.0787,0.293,116.068,62Oro1DtH467n4edoYr1YQ,166573,3,D# major
0.549,0.288,A,-20.928,major,0.0523,0.234,2.7e-4,0.973,0.963,157.788,4ZfFmheqQARR8PATNhixDN,136627,4,A major
0.637,0.242,B,-13.381,minor,0.0357,0.818,0,0.0975,0.566,119.305,4MprqMObZb1NiIpZaAGTAz,122160,4,B minor
0.366,0.707,C,-9.392,major,0.046,0.29,3.17e-5,0.505,0.525,127.701,0Arrnl9EB7LtzPISpNBQQf,153160,4,C major
0.484,0.265,C,-11.101,major,0.0322,0.394,0,0.149,0.285,113.564,6catF1lDhNTjjGa2GxRQNN,160187,3,C major
0.457,0.24,F,-12.339,major,0.0279,0.876,0,0.0677,0.567,91.033,4jIl0t3FjVlHjFXGEKg8gx,167947,4,F major
0.6,0.923,G,-3.513,minor,0.0405,0.281,1.78e-6,0.283,0.735,104.772,3OLNz0tXQUOYs1ICuvYW9t,142360,4,G minor
0.486,0.571,A#,-11.892,major,0.0347,0.837,0,0.616,0.684,121.894,5yz4A437ggd4cqp98C2S8z,123560,4,A# major
0.344,0.498,G,-10.665,major,0.0382,0.726,0,0.344,0.614,127.886,4qqZ2bNabXAnC1680IPu7h,152920,3,G major
0.847,0.475,C#,-10.448,major,0.048,0.292,0.869,0.107,0.808,116.584,4i6CSIdAlGHyz9PLn52Loo,125960,4,C# major
0.516,0.532,A,-10.373,major,0.0923,0.303,0,0.0957,0.739,137.46,00qgaFm8rpCJS3hWld1Bw5,122733,4,A major
0.778,0.746,A#,-10.171,major,0.107,0.733,0,0.246,0.708,118.046,5UrPacEd3L8dsjwSNPDL2d,124533,4,A# major
0.635,0.479,G,-9.288,minor,0.0297,0.575,0,0.205,0.896,109.626,4LbHNv6ZYK9tuKAfHrFqQP,196080,4,G minor
0.726,0.471,B,-9.869,major,0.0373,0.5,0,0.0749,0.857,114.751,7oRpVVrsUZA91aROL6qfF3,139200,4,B major
0.466,0.647,C,-5.2,major,0.0344,0.576,9.54e-4,0.145,0.433,107.285,1XsbwutidxvLLtLkXGvTdH,206093,4,C major
0.723,0.879,D,-6.661,major,0.0327,0.0399,0.0658,0.145,0.908,136.286,1b6AW6uDrtrUN0Y6GJR45j,222973,4,D major
0.682,0.651,G,-7.305,major,0.0751,0.467,0,0.0349,0.796,119.278,1kC74VFxlZ6kxmvmUGe78Y,131800,4,G major
0.423,0.557,C,-13.01,major,0.179,0.731,1.36e-6,0.584,0.724,112.632,40IXBVnrg8W11PlhgXG5J9,177e3,4,C major
0.479,0.41,E,-11.538,major,0.0349,0.826,0,0.224,0.576,124.697,1LaoQUBFHIwFpJVdASbOCq,137013,4,E major
0.2,0.351,G#,-9.983,major,0.0307,0.913,0,0.269,0.283,92.722,6CbQoNIoMNYVlsKdWVPioT,154960,3,G# major
0.253,0.4,D,-10.473,major,0.0295,0.466,0,0.359,0.385,103.96,0Mx6Q5XnT84BLk3e4ITJGC,207333,3,D major
0.452,0.378,E,-11.406,major,0.0303,0.759,0,0.115,0.585,125.347,2cLZdMFit9ecOGvwYfTeoO,162440,4,E major
0.605,0.465,C,-8.786,major,0.0557,0.601,0,0.228,0.896,75.398,7d76SegqntzFM7wZ9DqDnM,162133,4,C major
0.648,0.35,C,-14.035,minor,0.0353,0.809,1.35e-4,0.121,0.67,104.758,4TbX8DLowHSy5PKjwBwwP7,140667,4,C minor
0.364,0.591,F#,-8.251,minor,0.269,0.849,0,0.195,0.59,184.018,4dx3Lqdq4WvUWx23d04tOl,124067,3,F# minor
0.599,0.605,A#,-9.767,major,0.0301,0.689,1.12e-5,0.317,0.883,84.255,5Lz9nbWgZdEWdEJnsvu6mf,132013,4,A# major
0.467,0.387,G,-11.2,major,0.0294,0.815,8.32e-6,0.123,0.569,168.785,7b4XQOrt7Uura67I9a49yT,200267,4,G major
0.464,0.398,F#,-14.282,major,0.03,0.401,0,0.064,0.817,98.256,5GInJChhrHyXmwb4tQFJJG,152733,4,F# major
0.736,0.654,F,-7.28,minor,0.0667,0.235,0.0029,0.0756,0.964,118.835,7wVZ2eKRUjQQoIfHzCAUwd,95680,4,F minor
0.351,0.407,G,-13.699,major,0.0335,0.942,0.752,0.123,0.429,136.675,64z5zFwsJKPm4PXC06NBwq,143613,4,G major
0.669,0.848,G#,-10.072,minor,0.03,0.0273,0.0869,0.0881,0.661,102.048,7JoPxqrnT3eq02AnflBSiN,177507,4,G# minor
0.476,0.575,C#,-6.522,minor,0.0383,0.74,0,0.147,0.509,111.135,5XPwkZ7vNxeidpNLAkwtFp,149533,3,C# minor
0.574,0.256,G,-15.044,major,0.0298,0.61,7.7e-5,0.1,0.568,82.331,1YhNCQ3XOdTCZgubfX8PgB,163160,3,G major
0.639,0.446,A#,-15.618,major,0.0531,0.894,0.0114,0.922,0.765,116.805,00gV7ZurTj4V4su0RWSEzd,318613,4,A# major
0.447,0.321,A#,-11.353,major,0.0434,0.765,4e-5,0.333,0.246,94.115,6VARqNnflC1wgBnH4jYWjz,158467,4,A# major
0.56,0.481,F,-10.413,major,0.161,0.825,0,0.158,0.802,119.136,24KSqmEDwKMyTW60sUEI9I,182920,4,F major
0.558,0.295,G,-12.088,major,0.0501,0.777,0.00161,0.109,0.329,126.672,3F3Hwe7PGMUledxl25QeGH,141600,4,G major
0.65,0.579,F,-7.45,major,0.0322,0.437,8.8e-5,0.146,0.416,111.087,2m4Pj6wQvhiBITHzjYZpsh,169680,4,F major
0.379,0.293,F,-9.546,minor,0.0295,0.83,0,0.0879,0.376,113.618,7HI03Og0RzSS9dvtcbNA0m,129293,4,F minor
0.55,0.545,D,-9.485,major,0.045,0.761,0,0.133,0.785,80.761,0eIWqLCcp0RCkZyCGgzggB,119560,4,D major
0.574,0.443,D,-8.533,major,0.0331,0.811,0,0.406,0.794,74.422,0cNYawbd9GPFQS9uyv0Ec1,160880,4,D major
0.571,0.653,D,-9.043,major,0.0378,0.437,0,0.205,0.851,171.06,3kTOZIDBzvKvwHkhgX7SBl,157e3,4,D major
0.46,0.733,A#,-6.821,major,0.0253,0.669,7.08e-4,0.0994,0.536,95.722,5iY7wTJP6lmfkv8utm0Abm,134240,3,A# major
0.606,0.587,G,-13.501,major,0.0362,0.213,7.18e-6,0.0759,0.931,130.443,54eajp10qPgjUCiD2Ds9jk,169667,4,G major
0.644,0.784,A,-10.793,major,0.0806,0.0888,0,0.112,0.963,100.903,74a5tu4qTDIEDG8H8HNbO3,103386,4,A major
0.922,0.638,D#,-10.137,major,0.133,0.465,5.99e-5,0.22,0.866,124.133,5xsXzVOEA83GlDZ14Q74yh,172267,4,D# major
0.63,0.272,D,-10.338,major,0.0268,0.106,0,0.0654,0.591,105.754,3t0BNaPKjRyekNdpd3GiR2,119840,4,D major
0.546,0.34,G,-11.211,major,0.051,0.451,1.58e-6,0.105,0.602,111.431,5SJ5szYsV0KugNhjP8TfHl,212693,3,G major
0.45,0.585,A,-7.936,major,0.0328,0.119,0,0.0842,0.839,123.694,2wBJWwUYlhNUbmwXP2U3Sh,124760,4,A major
0.246,0.274,E,-12.489,major,0.033,0.843,0,0.152,0.167,82.787,101tKsNj1azODLsJbZZNiM,131627,4,E major
0.367,0.181,B,-18.596,major,0.0318,0.888,0,0.177,0.27,109.071,53QdLR7B8sP1O4AUvHEjdF,179533,4,B major
0.49,0.657,D#,-2.996,major,0.0322,0.186,0,0.0853,0.412,124.648,0k5QrNdfkXQwMxTuCSAYXR,177013,4,D# major
0.533,0.86,F#,-7.596,major,0.154,0.497,0,0.228,0.842,162.518,6UFXM6kmOprPyYmbwiSSEy,167720,4,F# major
0.609,0.668,D,-7.908,major,0.0356,0.401,0,0.23,0.97,89.816,43z94VXUDXzqLiRy7wvK3x,129667,4,D major
0.703,0.563,G,-7.612,minor,0.0386,0.348,0,0.187,0.692,108.037,2X8AKsDyZNmnbuKs1YYwBg,124e3,4,G minor
0.566,0.231,D,-12.371,major,0.0314,0.757,7.53e-4,0.219,0.429,81.064,1jYt67ObwzHEKaa8DxrnV2,152800,3,D major
0.626,0.459,A#,-10.885,major,0.0506,0.702,2.56e-6,0.106,0.776,163.885,6419MmW9mHySjAmtZ9I4wO,159467,4,A# major
0.699,0.714,E,-7.644,major,0.0446,0.408,0.103,0.103,0.923,178.947,5zPW0p0wnySBP3SesbLy9D,309293,4,E major
0.731,0.533,C,-10.168,major,0.0409,0.357,0,0.379,0.848,111.003,4nGIIeemCmkJ2I3hpC3x43,154133,4,C major
0.597,0.539,G,-6.371,minor,0.0282,0.785,0,0.12,0.842,109.428,6etNKSpzntEGeTC9oHXUeV,155893,4,G minor
0.311,0.775,E,-6.273,major,0.0436,0.514,0.00108,0.306,0.427,96.158,0s7JK7h4rlpAYG0pEJC9Ow,157827,3,E major
0.64,0.469,A#,-8.644,major,0.0269,0.766,0,0.114,0.576,94.691,1pL1H11bERuV5QIoFd8Cp4,173067,4,A# major
0.75,0.444,E,-8.63,major,0.0403,0.12,3.69e-6,0.118,0.849,111.919,78eSeO2ExsR4sLUHtdBCFm,157160,4,E major
0.697,0.539,D#,-11.253,major,0.0311,0.633,0.0164,0.0892,0.924,137.983,5lLSd30s5dpGS68m1Of99Y,182600,4,D# major
